,url,type
47421,westpointiowa.com/mayorcouncil/,benign
47422,amphi82.com/amphi_class1.html,benign
47423,powerbolt.com/,benign
47424,nytimes.com/1983/10/09/obituaries/ex-gov-robert-docking-57-served-four-terms-in-kansas.html,benign
47425,ssglobal.org/2005/Program.htm,benign
47426,http://olx.ro/i2/electronice-si-electrocasnice/laptop-calculator/mouse-tastaturi/electronice-si-electrocasnice/laptop-calculator/mouse-tastaturi,benign
47427,glasssteelandstone.com/BuildingDetail.php/895.php?ID=895,benign
47428,uk.ask.com/wiki/1980_Republican_National_Convention,benign
47429,catholiccentral.net/Page.aspx?pid=183,benign
47430,slam.canoe.ca/Slam/Football/CFL/News/2011/09/20/18711606.html,benign
47431,corporationwiki.com/Texas/Austin/denham-capital-management-gp-llc/37703720.aspx,benign
47432,infoplease.com/biography/var/kidkoala.html,benign
47433,http://atoudiag.fr/index.php?option=com_content&view=section&id=6&Itemid=37,defacement
47434,imdb.com/title/tt1563738/,benign
47435,gestaocontabilidade-pj.com,phishing
47436,http://www.negentis.com/azienda/news/216-workshop-nazionale-simob,defacement
47437,genealogytrails.com/ill/ford/obits2.html,benign
47438,http://www.liceorutigliano.com/index.php?option=com_content&view=article&id=141&Itemid=89,defacement
47439,youtube.com/collections,benign
47440,ropeofsilicon.com/celebrity/jo_van_fleet/,benign
47441,http://extratorrent.cc/torrent/4190927/Dancing+with+the+Stars+US+S20E12+HDTV+x264-Poke.html,benign
47442,ford-wiki.com/wiki/Mercury_Park_Lane,benign
47443,neech.net/people/indxname.htm,benign
47444,cfl.ca/photo_gallery/gallery/id/10591,benign
47445,hiphop-n-more.com/2011/09/dj-suss-one-champion-feat-jadakiss-french-montana-floyd-mayweather-junior-ried-lloyd-banks/,benign
47446,http://okumaaliskanligi.com/component/content/article/11/95-beynimiz-nasil-ogreniyor.html,defacement
47447,en.wikipedia.org/wiki/Thomas_F._O%27Neil,benign
47448,yellowpages.ca/bus/Quebec/Normandin/Ebenisterie-Mario-Tremblay/2243676.html,benign
47449,climaterealists.com/index.php?id=4734,benign
47450,facebook.com/mvaillancourttourville,benign
47451,last.fm/music/Bliminals,benign
47452,toptenwholesale.com/wholesale-x-shock-sports-eyewear,benign
47453,http://www.enolr.com/event-calendar/week/date/2013-01-05/13.html,defacement
47454,voicesand.com/talent/taylor/taylorbio.html,benign
47455,http://www.suntravel.pt/reservas/index.php,defacement
47456,foxnews.com/entertainment/2011/02/13/list-rd-annual-grammy-award-winners/,benign
47457,http://extratorrent.cc/torrent_download/4191150/Avira+Antivirus+Pro+2015+v15.0.8.624+%2B+Key.torrent,benign
47458,plus.google.com/105703607121390876720,benign
47459,itunes.apple.com/us/album/the-pajama-game/id215525560,benign
47460,http://extratorrent.cc/torrent/4189605/National+Geographic+Hitlers+Last+Year+S01E02+HDTV+x264-SQUEAK.html,benign
47461,http://viticoltura.net/index.php/component/mailto/index.html?tmpl=component&link=179362f24330cdee875c1a2ffe585c8685d34490,defacement
47462,en.wikipedia.org/wiki/Bannister_Federal_Complex,benign
47463,http://extratorrent.cc/torrent/4189607/The+Sleepwalker.2014.LiMiTED.DVDRip.x264.LPD.html,benign
47464,lead411.com/company_DuaneReadeInc_Lederer_13466.html,benign
47465,findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6845326,benign
47466,http://www.biodiatrofi.gr/index.php?option=com_jevents&task=day.listevents&year=2013&month=02&day=24&Itemid=1&lang=en,defacement
47467,192.com/atoz/people/wilkinson/gemma/,benign
47468,history.nd.gov/otherorganizations.html,benign
47469,http://decannseuropean.com/index.php?option=com_content&view=article&id=6&Itemid=3,defacement
47470,docstoc.com/docs/6285706/Rod_McKuen,benign
47471,audiobookvault.ws/?p=6556,benign
47472,associatedcontent.com/article/452633/houston_dynamo_2007_mls_cup_champions.html,benign
47473,lyricsfreak.com/b/bloodstone/,benign
47474,bukisa.com/topics/cotonou,benign
47475,glamourgirlsofthesilverscreen.com/show/435/Hillevi+Rombin/index.html,benign
47476,itunes.apple.com/us/app/my-baby-einstein/id356758383?mt=8,benign
47477,remustransport.com/,benign
47478,http://steamcommunity.com/stats/TF2/achievements/%22http://store.steampowered.com/explore/%22,benign
47479,marietta.edu/~biol/biomes/boreal.htm,benign
47480,docsouth.unc.edu/neh/leewilliam/menu.html,benign
47481,fictionalart.com/,benign
47482,teamsets4u.com/checklist/1970s/1974minors.html,benign
47483,http://www.udeworld.com/component/mailto/index.html?tmpl=component&link=d9649c28c6f28fdc70fcce153d82677982f97f68,defacement
47484,http://hrsbruvi.de/index.php?view=article&catid=7:termine&id=20:speisplan&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=36,defacement
47485,forum.homeone.com.au/viewtopic.php?f=16&t=13838&start=500,benign
47486,ratemyteachers.com/new-mark-middle-school/40173-s,benign
47487,fafarazzi.com/gossip/223590/John-C-Reilly-as-Dr-Steve-For-Your-Health-Brule,benign
47488,theclevelandamerican.com/,benign
47489,http://www.deboermontage.nl/index.php/component/artforms/lichtzuilen?formid=1,defacement
47490,answers.com/topic/ben-webster,benign
47491,facebook.com/pages/Black-Veatch/112062218810375,benign
47492,http://www.aktivregion-ostseekueste.de/projekte/abgeschlossene-projekte/110-fisch-vom-kutter.html,defacement
47493,breederscup.com/bio.aspx?id=2265,benign
47494,ccspringvalley.org/,benign
47495,heraldtimesonline.com/pages/indiana_township,benign
47496,clubfeathers.com/drag.html,benign
47497,daltonscv.tripod.com/,benign
47498,http://akhbarelyom.com/news/newdetails/411556/1/%D8%A8%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88..-%D8%A7.html,benign
47499,bymarkfrost.com/biography,benign
47500,manta.com/c/mm3yvhr/donald-eugene-moreland,benign
47501,backtobaseball.com/gamesiteregularseason.php?IDindex=OAK196805080,benign
47502,en.wikipedia.org/wiki/Liam_Miller,benign
47503,http://www.windwolke.de/index.php?option=com_user&view=login&Itemid=5,defacement
47504,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.eu-id3.net/identify-customer=C6CsUN8u5ANtjPQSD4WuNjaDXUwPHqhw7aUqAV5pwOBPuJtxHklmtBTDp42gMYiDwQHMGLEAwDzRwFKE0hBGPR2EhHObtDuoKR1o/,phishing
47505,famoushookups.com/site/celebrity_profile.php?name=Shawn-Batten&celebid=18092,benign
47506,http://tongue-tie.org/ck.htm,defacement
47507,facebook.com/people/Robyn-Anderson-Pistilli/1125903125,benign
47508,youtube.com/watch?v=YY2-UN6Dqv0,benign
47509,http://kenh14.vn/hoc-duong/harry-lu-thai-trinh-cung-co-vu-cho-tran-dau-bong-ro-cua-truong-dh-rmit-2014042203444916.chn,benign
47510,mmafightcentral.net/2010/10/ufc-97-krzysztof-soszynski-vs-brian.html,benign
47511,religion.computer4u.in.th/,benign
47512,sportsillustrated.cnn.com/basketball/ncaa/,benign
47513,h8300-hms.sourceforge.net/,benign
47514,irelandluxurytours.com/blog/cruise-on-lough-erne-in-a-luxury-cruiser-with-crew/,benign
47515,blu-ray.com/movies/Mission-Impossible-III-Blu-ray/57/,benign
47516,syracuse.com/orangebasketball/index.ssf/orange-basketball-ticket-and-s.html,benign
47517,videos.mitrasites.com/charles-arthur-gauthier.html,benign
47518,http://codep34.fr/meteo/meteo.php,defacement
47519,l-assurance-maladie-gouv-public.fr-particuliers.playgolfbali.com,phishing
47520,http://www.casescout.org/index.php?view=article&catid=2:case-scout&id=5:casa-santagostino&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=5,defacement
47521,facebook.com/julie.carette1,benign
47522,therealtechn9ne.ning.com/,benign
47523,whosdatedwho.com/tpx_3473/mario-lemieux/,benign
47524,http://www.thereefrestaurant.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.10,malware
47525,birth-death.com/-francis-m-drake,benign
47526,dawn08.com/,benign
47527,mortalfollytheatre.org/,benign
47528,travels.com/emeryville-ca-us/,benign
47529,satchelpaigesenatorsll.com/,benign
47530,http://noticias.uol.com.br/jornais/internacionais/the-international-new-york-times/,benign
47531,backdrop.net/sm-201/index.php?title=Pornographic_film,benign
47532,http://www.cuxhaven.cc/index.php?option=com_kunena&view=entrypage&Itemid=31,defacement
47533,nethelper.com/article/Montreal,benign
47534,http://deriair.com.au/index.php?page=shop.browse&category=&option=com_virtuemart&Itemid=64,defacement
47535,http://babaci.fr/index.php?option=com_content&view=article&id=42:newsflash-4&catid=3:newsflash&Itemid=47,defacement
47536,http://batutik.com.ua/produkcziya/bassein/42-kruglbassein.html,defacement
47537,the11.ca/2011/11/12/canada-qualifies-for-next-world-cup-round-in-unconvincing-fashion/,benign
47538,forums.questionablecontent.net/index.php?topic=15140.0,benign
47539,groups.google.com/group/alt.religion.scientology/browse_thread/thread/eae0f7f9ad2393d5/26ad62da43d5decb,benign
47540,kellan-lutz.org/kellan/,benign
47541,safariinsaat.com.tr,malware
47542,http://bdata.nl/index.php?option=com_content&view=article&id=46&Itemid=27,defacement
47543,en.wikipedia.org/wiki/L%27amour_des_femmes,benign
47544,livewebdoc.com/California/Glendora/154093-samuel-mourani,benign
47545,http://www.mnemonicmultimedia.com/billing/clientarea.php,defacement
47546,retail.petro-canada.ca/en/independent/3557.aspx,benign
47547,youtube.com/watch?v=vHqG75bg3cs,benign
47548,google.com/finance?q=yahoo,benign
47549,restlessheartband.com/site/fast-movin-train-3/,benign
47550,en.wikipedia.org/wiki/Karen_Leibovici,benign
47551,joc.com/press-release/cevas-control-tower-recognized-excellence-smau-2011,benign
47552,royaltyenterprise.com/,benign
47553,usidentify.com/l/mactavish,benign
47554,events.limaohio.com/lima-oh/venues,benign
47555,http://censor.net.ua/news/335125/za_vecher_27_obstrelov_i_boyi_u_poselka_zolotoe_presstsentr_ato,benign
47556,http://mrdinformaticasp.com.br/index.html,defacement
47557,yelp.com/biz/marcel-vincent-dr-dc-manhattan-beach,benign
47558,http://mashable.com/category/entertainment/2015/05/13/ava-duvernay-marvel-superhero-film,benign
47559,http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,malware
47560,http://www.spirit-house.de/index.php?option=com_content&view=article&id=27:madhukar-was-ist-das-hindernis&catid=22:tv&Itemid=30,defacement
47561,spiritofvincennes.org/,benign
47562,nicoleleedesigns.com/,benign
47563,geniv.blogfree.net/?t=2995748,benign
47564,http://www.internationalfamilytransitions.com/blog/general,defacement
47565,http://www.hotelroomviewer.com/top-destinations/atlantic-city-hotel-rooms/trump-marina-hotel-room-videos.html,defacement
47566,http://www.tostaduriatalca.cl/index.php?option=com_content&view=article&id=66&Itemid=68,defacement
47567,http://mirtesen.ru/url?e=simple_click&blog_post_id=43108159928&url=http%3A%2F%2Fsmi2.mirtesen.ru%2Fblog%2F43108159928%2FGretsiya-otkazala-SSHA-radi-rossiyskogo-gaza,benign
47568,yellowknifegolf.com/LinkClick.aspx?link=110&tabid=95,benign
47569,dealextremealternatives.com/,benign
47570,ridgedalesurgerycenter.com/wertheimer.html,benign
47571,en.wikipedia.org/wiki/Tadros_(duo),benign
47572,http://www.yyjanet.com/about/Default.aspx,defacement
47573,texaspartnersfcu.org/,benign
47574,bcdb.com/cartoons/Other_Studios/C/Cartoon_Network_Studios/index.html,benign
47575,http://www.sportraad-maasmechelen.be/index.php?option=com_contact&view=contact&id=15:geertje-beckers&catid=1:leden&Itemid=2,defacement
47576,events.columbusalive.com/,benign
47577,boards.ancestry.com/thread.aspx?mv=flat&m=611&p=localities.northam.canada.novascotia.yarmouth,benign
47578,transcanadahighway.com/general/transcanadahighway.htm,benign
47579,youtube.com/watch?v=JCcAE25HuRo,benign
47580,the-movie-times.com/thrsdir/actors/actorProfiles.mv?bpitt,benign
47581,jrossbaughman.blogspot.com/,benign
47582,http://www.foehn.es/conoce-a-foeehn/antiguas-promociones/84-restaurantes-contra-el-hambre-g-no-vigente,defacement
47583,http://9779.info/%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E4%BA%BA%E7%89%A9%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
47584,twitter.com/DP_57/status/132805952029212672,benign
47585,evri.com/person/william-f-nolan-0xb8c89,benign
47586,wordiq.com/definition/MLS_Supplemental_Draft,benign
47587,selmadogan.ifunnyblog.com/1986cavalierz24forsale/,benign
47588,absoluteastronomy.com/topics/Rudy_Bozak,benign
47589,planetmagrathea.com/22/814224/,benign
47590,movies.yahoo.com/movie/1800354098/info,benign
47591,cityofsalfordsoccerleague.com/directories/clubs-and-teams/swinton-juniors/,benign
47592,ohio.olx.com/music-theatre-dance-classes-cat-280,benign
47593,worthpoint.com/worthopedia/questar-duplex-3-5-telescope,benign
47594,usa-people-search.com/Find-Arnold-Stein.aspx,benign
47595,gtechproauto.us,phishing
47596,webspace.webring.com/people/ku/um_5974/rodrigue.html,benign
47597,usachurch.com/washington/seattle/churches/church_191314.htm,benign
47598,mylife.com/donaldg-hoffman,benign
47599,aeispeakers.com/speakerbio.php?SpeakerID=1890,benign
47600,http://mygerman.info/index.php?option=com_content&view=article&id=70:do-kmeta-zayavlenie-podpiska&catid=45:2009-07-04-15-01-48&Itemid=70,defacement
47601,baseballprospectus.com/chat/chat.php?chatId=877,benign
47602,books.google.com/books/about/The_Function_of_dance_in_human_society.html?id=61MwAAAAMAAJ,benign
47603,youtube.com/watch?v=FfOFLAUX6-U,benign
47604,alacrastore.com/company-snapshot/Altek_Power_Corporation-2505857,benign
47605,montreal-business-kit.com/,benign
47606,aztec-empire.com/,benign
47607,facebook.com/pages/WLIO/112359672109305,benign
47608,nhluniforms.com/DefunctTeams/Scouts.html,benign
47609,http://chinesevie.com/index.php?option=com_content&view=article&id=92&Itemid=322&lang=en,malware
47610,http://thenextweb.com/insider/2014/10/07/squarespace-announces-major-upgrade-platform-new-getty-images-google-integrations/cover-pages-action/gtm.js,benign
47611,myspace.com/idiotfleshband,benign
47612,imdb.com/title/tt0224606/combined,benign
47613,mgtaylor.com/mgtaylor/jotm/firstqtr1998/cathedral_building.htm,benign
47614,amanda0g.beget.tech,phishing
47615,artists.letssingit.com/kat-tun-lyrics-film-xqb8h4r,benign
47616,wcfcourier.com/sports/college/iowa/iowa-football-hawkeyes-back-on-track-after-win/article_274e720a-0913-11e1-aa1b-001cc4c002e0.html,benign
47617,edensandavant.com/oc_center_detail.asp?cid=1025,benign
47618,blindhogg.com/gunsmith/beavertails.html,benign
47619,http://www.geussens.be/index.php?option=com_phocagallery&view=detail&catid=1:renovatie&id=1:img3629&tmpl=component&Itemid=20,defacement
47620,imdb.com/title/tt0082031/combined,benign
47621,ufdc.ufl.edu/UF00028315/01304,benign
47622,drownin-turkey.blogspot.com/,benign
47623,famoushookups.com/site/relationship_detail.php?name=Clint-Howard&celebid=16217&relid=13191,benign
47624,familypedia.wikia.com/wiki/Clan_Stewart,benign
47625,http://midas-medical.com/products/ultrasound/veterinary-system/vision-2260-vet/index.html,defacement
47626,icehockey.wikia.com/wiki/Rich_Parent,benign
47627,bobsblazingscooters.com/Flyscooters.html,benign
47628,http://www.nubiafarias.com/v1/index.html?option=com_content&view=article&id=7&Itemid=8,defacement
47629,fanbase.com/BC-Lions-2011/roster,benign
47630,goodreads.com/author/show/7927.Norman_Mailer,benign
47631,dssaccepted.co.uk/,benign
47632,http://genius.com/2992852/Us-general-services-administration-gsa-mentor-protege-program-subpart-51970/Clause,benign
47633,http://yourlust.com/videos/buxom-euro-girl-in-knee-socks-jams-dildo-in-her-wet-cunny.html,benign
47634,clubregistration.net/events/roster.cfm?event_id=3460,benign
47635,videosurf.com/Celebrities/HO,benign
47636,academie-air-espace.com/mship/newdetail.php?varMbre=809,benign
47637,service-tolefill.org,phishing
47638,wzrqm.saqibsiddiqui.com,phishing
47639,http://techcrunch.com/2015/05/13/gmails-new-login-screens-hints-at-a-future-beyond-passwords/,benign
47640,linkedin.com/pub/hugh-reilly/4/394/738,benign
47641,kansascitygolfguide.com/Swope%20Memorial%20Golf%20Course.htm,benign
47642,http://kickass.to/microsoft-office-professional-plus-2013-32-64-bit-activator-rareabyss-t10099174.html,benign
47643,http://www.garage-pirenne.be/index.php?option=com_content&view=article&id=70&vsig70_0=16,defacement
47644,yourbittorrent.com/?q=ruby-spears-superman-series,benign
47645,http://bathurstbaptist.org.au/home/contact-us/8/3-womans-ministry-enquiries.html,defacement
47646,lyricsmode.com/lyrics/f/faron_young/i_woke_up_on_the_wrong_side_of_the_world.html,benign
47647,mdiachieve.com/,benign
47648,shayna1149.glogster.com/,benign
47649,anime-planet.com/characters/shigeru-satomi,benign
47650,http://www.homedesign.com.br/index.php?option=com_weblinks&view=category&id=39&Itemid=31,defacement
47651,hot.no-ip.ca/topless/Julia-Montgomery.html,benign
47652,http://exclusive-works.ru/index.php/en/component/content/article/1-2009-09-21-12-52-48/2-2009-09-22-05-45-45,defacement
47653,http://www.affordable-adult-vacations.com/index2.php?option=com_content&view=article&id=55&Itemid=79,defacement
47654,hockey.teamusa.org/athletes/paul-martin,benign
47655,stereowinnipeg.com/gallery-view.php?gallery_id=332,benign
47656,ufc.com/news/Yves-Jabouin-Ever-Evolving-Ever-Dangerous,benign
47657,en.wikipedia.org/wiki/Beauties_in_Distress,benign
47658,http://variety.com/2015/tv/news/hugh-jackman-and-rooney-mara-to-star-in-me-and-earl-the-dying-girl-directors-next-movie-exclusive-1201494972/,benign
47659,tvramya.blogspot.com/,benign
47660,hbs.edu/mba/studentlife/clubs/rugbyfootball.html,benign
47661,boyactors.org.uk/actor.php?ref=2088,benign
47662,businessweek.com/bschools/rankings/full_time_mba_profiles/haas.html,benign
47663,amazon.com/Tuxedo-Rogers-Bros-Silverplate-Sugar/dp/B002ROHEEW,benign
47664,themenupage.com/sakuramenu.html,benign
47665,en.wikipedia.org/wiki/My_Girl_(song),benign
47666,lowbird.com/all/view/2010/08/12aa,benign
47667,http://www.bukitesveiki.lt/straipsniai-pranesimai/238-akupunktura-vaistas-nuo-visu-ligu,defacement
47668,actresses.pick2web.com/2230/renerusso,benign
47669,legacy.com/obituaries/bostonglobe/obituary.aspx?n=mary-ellen-kiernan&pid=3166460&fhid=4150,benign
47670,192.com/atoz/people/devlin/sheena/,benign
47671,brainyquote.com/quotes/authors/m/mario_lemieux.html,benign
47672,http://www.drscottstoll.com/blog/inspiration/43-the-human-body-is-a-truly-marvelous-machine,defacement
47673,spokeo.com/Peter+Johnston,benign
47674,mylife.com/zip-codes/b3-101929/,benign
47675,icehockey.wikia.com/wiki/Ryan_Getzlaf,benign
47676,whales.org.au/faq/index.html,benign
47677,radio.cz/en/section/one-on-one/new-york-times-prague-based-correspondent-dan-bilefsky-on-covering-eastern-europe,benign
47678,boattest.com/Resources/view_news.aspx?NewsID=667,benign
47679,wlkr.northcoastnow.com/category/on-air/listen-live/,benign
47680,igasp.biz,phishing
47681,encyclopedia.com/topic/Jacques_Prevert.aspx,benign
47682,spoke.com/info/pEYJN1m/DavidMcdougal,benign
47683,youtube.com/watch?v=tzX8akFY6YM,benign
47684,penn.lawschoolnumbers.com/,benign
47685,facebook.com/pages/Terry-Evanshen/103740296331738,benign
47686,greatskate.com/,benign
47687,http://www.eendrachthummelo.nl/index.php?option=com_contact&view=category&catid=12&Itemid=55,defacement
47688,cbssports.com/mlb/players/playerpage/557093/craig-breslow,benign
47689,vanderbilt.edu/dining/awards.php,benign
47690,peeepl.com/people/alex-seeton/,benign
47691,http://xvideo-jp.com/archives/category/%e4%bc%8a%e8%97%a4%e3%81%8b%e3%82%8c%e3%82%93,benign
47692,http://bestblackhatforum.com/Thread-EXECUTIVE-VIP-Access-to-the-following-SuperVIP-Members?action=lastpost,benign
47693,http://www.agepoldf.com.br/site/libraries/joomla/event/Gdrive/Gdrive/googledrv/ServiceLogin/,phishing
47694,http://www.job.ph/index.php?option=com_jobs&task=detail_category&id=699:publishing-a-media-sector&Itemid=2,defacement
47695,hyphenmagazine.com/blog/archive/2011/05/apa-heritage-month-profiles-hiroshi-kashiwagi-poet-playwright-actor,benign
47696,keyspeakers.com/bio.php?1762-cherie-carter-scott,benign
47697,vimeo.com/28743490,benign
47698,http://www.skovborg-regnskab.dk/index.php/koncept/skovborg-budget/80-log-ind,defacement
47699,content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Peter%20Cullen,benign
47700,gooddeal-hunting.com/,benign
47701,http://jasquaniel.com/index.php?option=com_phocagallery&view=detail&catid=84:antecedents&id=3062:rosset120699&tmpl=component&Itemid=2,defacement
47702,queerpixels.com/videos/adam_russo_and_dodger_wolf_12878.html,benign
47703,businessfinder.nj.com/4955776/Monmouth-Medical-Center-Pediatric-Emergency-Services-Long-Branch-NJ,benign
47704,bigcashadvance.com/no-checking-account-loan.asp,benign
47705,pro.osu.edu/profiles/kisanuki.2/,benign
47706,en.wikipedia.org/wiki/Bruce_Springsteen,benign
47707,hot.no-ip.ca/topless/Louise-Robey.html,benign
47708,http://www.rockabilly.it/iscrizione-artisti.html,defacement
47709,en.wikipedia.org/wiki/J.C._Tremblay,benign
47710,manta.com/ic/mt6d5vn/ca/royal-canadian-legion-sir-arthur-currie,benign
47711,bitsgigo.com,phishing
47712,vikings.com/schedule/season-schedule.html,benign
47713,cultureofempathy.com/References/senate-debate/Committee%20Questionnaire/20xx-xx-xx%20-%20Committee%20Questionnaire%20-%20Raymond%20Lohier.htm,benign
47714,absoluteastronomy.com/topics/WIMA_(AM),benign
47715,http://distractify.com/post/related/id/554b8eec4a0c4b693d066a73/skip/20/limit/10/back/0,benign
47716,agelesstv.org/2008/11/estelle-margolis.html,benign
47717,burbler.com/gabrielle-destroismaisons-lyrics.html,benign
47718,blog.chron.com/immigration/2009/11/lou-dobbs-deported-from-cnn-liberal-groups-cheer/,benign
47719,http://amusementlamp.com/en/Amusement_Led_Lamp-15-4.html,defacement
47720,ebay.com/itm/VINTAGE-BMX-ORIGINAL-BICYCLES-DIRT-MAGAZINE-DECALS-/390107525945,benign
47721,http://espn.go.com/blog/big12/post/_/id/99095/battles-with-the-big-12s-best-should-help-west-virginia,benign
47722,http://distractify.com/post/related/id/54183bbc4a0c4bf4048b7832/skip/20/limit/10/back/0,benign
47723,citwf.com/person74145.htm,benign
47724,sovereignservices.com/,benign
47725,linkedin.com/pub/terry-o-sullivan/5/231/626,benign
47726,http://www.thereefrestaurant.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=4.2.2,malware
47727,imdb.com/title/tt0004635/,benign
47728,http://www.haas.lu/index.php?option=com_content&view=article&id=26&Itemid=140&lang=fr,defacement
47729,http://golfsource.us/index.php?option=com_content&view=article&id=3:equipment&catid=1:main-content-category&Itemid=3,malware
47730,musicstack.com/album/voivod/nothingface,benign
47731,reunion.com/williamthomas/21/,benign
47732,paddlepro.com/janefleming/draw2007.shtml,benign
47733,filmschoolrejects.com/news/movie-news-after-dark-obama-gets-ghostbusters-3-scoop-star-trek-tech-in-your-kitchen-and-the-anatomy-of-the-artist.php,benign
47734,http://torcache.net/torrent/05F137E75BA8E60F1387605C4F010C65B74DE997.torrent?title=[kickass.to]night.at.the.museum.battle.of.the.smithsonian.2009.720p.bluray.x264.nezu,benign
47735,intothewild.com/,benign
47736,irishspiritans.ie/irish_necrology.html,benign
47737,amazon.com/Jamie-Dixon-Spread-1-Offense/dp/B001DXKX00,benign
47738,http://asociacionkaribu.org/index.php/karibu/371-salvemos-la-hospitalidad,defacement
47739,daily.domain-name-registered.com/2010-3-30-p8.html,benign
47740,halkbank-kgf.com,phishing
47741,onlinebikedeals.com/Coupons/Hydrapak.html,benign
47742,twitter.com/eddiejohnston,benign
47743,acanadianfamily.com/2009/08/05/bridges-over-the-st-lawrence-river-2-jacques-cartier-bridge/,benign
47744,squareeyes.blinkx.com/tag/jean-marc-and-france-genereux/,benign
47745,http://www.textilexpres.com/TE/index.php?option=com_content&view=article&id=1754&catid=905&Itemid=69,defacement
47746,http://babal.net/books/view/1452/%D9%81%D8%AC%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%B1%D8%AD-%E2%80%93-%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA-%D9%81%D9%8A-%D9%86%D8%B4%D8%A3%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D,benign
47747,answers.yahoo.com/question/index?qid=20111009052445AAFGA56,benign
47748,schools.privateschoolsreport.com/California/Oakland/HeadRoyceSchool.html,benign
47749,en.wikipedia.org/wiki/Category:Canadian_guitarists,benign
47750,http://www.liceorutigliano.com/index.php?option=com_content&view=article&id=438:orientamento-al-liceo-qialpiq&catid=3:newsflash&Itemid=61,defacement
47751,http://adventure-nicaragua.net/es/index.php?option=com_content&view=category&layout=blog&id=45&Itemid=72,defacement
47752,myetherwalletru.info,phishing
47753,http://www.alws.net/services/emarketing/48?tstyle=style4&bgstyle=standard,defacement
47754,http://www.lacollina.org/servizi.html,defacement
47755,mistertheriault.blogspot.com/2011/01/working-with-clement-sauve.html,benign
47756,http://elcomercio.pe/casa-y-mas/decoracion/director-cine-wes-anderson-disena-bar-milan-noticia-1810949,benign
47757,psychology.wikia.com/wiki/Materialism,benign
47758,leopardfan.tripod.com/id396.html,benign
47759,collegesports-fans.com/football-previews/2011-preview/kansas-state-wildcats.html,benign
47760,youtube.com/watch?v=Y0yVy_MUx-o,benign
47761,linkedin.com/pub/chantal-ladouceur/27/274/846,benign
47762,http://eu-chinadebtsolutions.com/index.php/zh/component/mailto/index.html?tmpl=component&link=aHR0cDovL2V1LWNoaW5hZGVidHNvbHV0aW9ucy5jb20vaW5kZXgucGhwL3poL2Rpc2NsYWltZXI=,defacement
47763,http://cheezburger.com/8492177920/video-games-psa-they-changed-pre-order-reserve?ref=leftarrow&siteId=16760,benign
47764,http://audeantenne.com/index.php?option=com_content&view=article&id=68:antennes-uhf&Itemid=204,defacement
47765,comedymovies1954.alotoffilms.com/philippines/sa-isang-halik-mo-pancho.html,benign
47766,http://www.ksv-oestringen.de/index.php?option=com_content&view=article&id=282:kampf-gegen-groetzingen&catid=1:aktuelle-nachrichten,defacement
47767,opalnevershouts.com/,benign
47768,ronsbooks.com/cgi-bin/quikstore.cgi?keywords=Lima1,benign
47769,associatedcontent.com/article/1666874/kansas_city_metropolitan_area_community.html,benign
47770,http://metro.co.uk/2015/05/13/expect-norwich-citys-play-off-clash-with-arch-rivals-ipswich-town-to-go-down-to-the-wire-5191963/,benign
47771,timesrecordnews.com/news/2009/dec/12/larue-strange-leach/,benign
47772,http://e-loquent.de/index.php/freude-an-sprache.html,defacement
47773,livewtv.com/sports_tv.htm,benign
47774,annoyatorium.com/tm.aspx?m=317562&mpage=1,benign
47775,linkedin.com/pub/dir/ben/alper,benign
47776,feedfliks.com/actor/robert-duvall/1728,benign
47777,http://www.primascan.fr/PrimaScan/index.php?option=com_content&view=article&id=279:gedesy-ec&catid=157&Itemid=193,defacement
47778,totallylookslike.icanhascheezburger.com/2009/07/11/black-joe-lewis-album-cover-totally-looks-like-brimstone-howl-album-cover/,benign
47779,philly.blockshopper.com/property/214044800/620_renz_street,benign
47780,mylife.com/apriledwardsashby,benign
47781,wordiq.com/definition/List_of_Belgians,benign
47782,allmoviephoto.com/c/JessicaPare.html,benign
47783,http://worldoftanks.ru/ru/content/guide/payments_instruction/terminals-raiffeisen-bank-aval/,benign
47784,http://www.oratoriosanfelipeneri.com.mx/comunidad/fotos.html,defacement
47785,http://www.starlighthotels.com/de/disclaimer.html,defacement
47786,http://teespring.com/en-NZ/balanceiskey?utm_campaign=balanceiskey&utm_medium=oembed&utm_source=wordpress,benign
47787,fabpedigree.com/s023/f461995.htm,benign
47788,keithcarson.org/,benign
47789,ww2f.com/wwii-films-tv/24139-best-world-war-ii-films.html,benign
47790,apple-idforgot.com,phishing
